stu_id, eventA, eventB, eventC, eventD, eventE, eventF
79072770, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29411241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
73336673, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33338238, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32199329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19657193, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
84929190, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93799522, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
46430411, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
3971079, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
94372579, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22782674, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33269732, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14929934, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11844411, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41831932, 0.000000, 0.000000, 0.250000, 0.000000, 0.050000, 0.000000
46044038, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
3189724, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37722493, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
34774439, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
38324090, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32439993, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
84689901, 0.000000, 0.000000, 0.000000, 0.010000, 0.000000, 0.000000
24211932, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14973392, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21300180, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19283777, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
17343122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13389422, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62133712, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29111960, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
74994112, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32807043, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28939722, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
89412673, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31173294, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42712213, 0.000000, 0.000000, 0.350000, 0.000000, 0.000000, 0.000000
33313383, 0.000000, 0.000000, 0.090000, 0.000000, 0.000000, 0.000000
67249729, 0.000000, 0.000000, 0.020000, 0.090000, 0.000000, 0.000000
82918316, 0.000000, 0.000000, 0.120000, 0.100000, 0.000000, 0.120000
12722233, 0.000000, 0.000000, 0.820000, 0.800000, 0.000000, 0.000000
21920942, 0.000000, 0.000000, 0.020000, 0.010000, 0.000000, 0.000000
62399827, 0.000000, 0.000000, 0.000000, 0.090000, 0.000000, 0.000000
42272227, 0.000000, 0.000000, 0.000000, 0.010000, 0.000000, 0.000000
69898005, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
60699812, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000
98909482, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
74143223, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82162322, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26926939, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
94742962, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000, 0.000000
12822320, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
36448124, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
47434632, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
73212433, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23182212, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9313662, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91780834, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
97203943, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11912797, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93541831, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28623230, 0.000000, 0.000000, 0.000000, 0.000000, 0.070000, 0.000000
71311731, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99691633, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000, 0.000000
12179229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82051792, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42169370, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
98396400, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69243762, 0.000000, 0.000000, 0.000000, 0.000000, 0.240000, 0.000000
39779972, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000, 0.000000
34117295, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000, 0.000000
29927211, 0.000000, 0.000000, 0.000000, 0.000000, 0.190000, 0.000000
89272303, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.060000
49830692, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000
33390204, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.040000
92109767, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.140000
79096282, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
20421923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31293290, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9326628, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28277923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32932027, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
20840969, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21422286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
51971896, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
63793219, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99274756, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16932311, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
47189325, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
74617219, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91941023, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
89472322, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39826071, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24489169, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13428960, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19921343, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39263172, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93242363, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82339381, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22089532, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23942262, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69330226, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
98636127, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44764643, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22871192, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33927123, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
6186806, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16223736, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32812440, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16984974, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
87211142, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33741203, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33096936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31821332, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12361291, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31693814, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
63928962, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2992189, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10419432, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62921191, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93022064, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22971114, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69342213, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92036866, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
80821262, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
96996727, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26199322, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
63729623, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
20244380, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24614721, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62732327, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39424612, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31901119, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23378314, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39082039, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19132964, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24122322, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
18792217, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
71196971, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10839712, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13914379, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82088131, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22372489, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44674648, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37299254, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13579792, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16102662, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41473963, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43981111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
7909317, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
88002433, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12223222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
98411380, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
87629894, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32126334, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
49763232, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
81839309, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12884349, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29112437, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19632738, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
3332838, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19369266, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44815189, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32072436, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31099992, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99292313, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
25292846, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4647663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21303906, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39443126, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10299922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
73793462, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31982771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44225891, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43116291, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
77123383, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64440413, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65361918, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
94222731, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39896143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22073286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
18139479, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
75491919, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
36671623, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2022736, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12728293, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
81692229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
89131792, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12210894, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
61354799, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39321332, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
15919283, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
96281592, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
76881102, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9958823, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16423227, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32126823, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
17222539, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
61988815, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
84938312, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
60282712, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22910921, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43091810, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69134933, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
46392398, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62792026, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
94328126, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
36930286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99082199, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24314962, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
97998272, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37374732, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82601048, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
98494122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39572717, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23922029, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
90391111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99734412, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26191119, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23369888, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
79915787, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21327928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
66383266, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
47111621, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
7239624, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
83493816, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
96136029, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12433426, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
87319124, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62391191, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
8829216, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29808291, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99244941, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
98992191, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32987013, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21272276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22429199, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92038204, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2929162, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
25932818, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
3998920, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27972063, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
68928119, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
48828312, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82082366, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28292721, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44108840, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
18957329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
18688960, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12902179, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44082281, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
74633324, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43227721, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
88396622, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29441222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62378476, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28860078, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29797519, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
74711147, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
86801796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92280622, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40232921, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29352778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91902228, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41288422, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
87931221, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28033281, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99444311, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
81923611, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
79790167, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
49711626, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41917884, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62270929, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
98203799, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
17262200, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
86402481, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
87363024, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27296365, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16936362, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32080102, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39297466, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2239320, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9918218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
88141380, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69022283, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
97870814, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
48397343, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13792413, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
97230260, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
75718919, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62311127, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92321330, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12221634, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
81409682, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23922122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
8172333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99134013, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
80624160, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10481866, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14343062, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
20962997, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
98229723, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24111791, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
46227174, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42724328, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
86761901, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82437019, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93329223, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12591972, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41187321, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
25799772, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93621248, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
78192192, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
73673366, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39431728, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9328894, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
17020822, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
20082104, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
79076633, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99221421, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31283716, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21233991, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44891211, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
68882322, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31832891, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
49822298, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
96238019, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13922793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
73284683, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
95023239, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24832397, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22324638, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16118433, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27364704, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13223488, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64414218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42628112, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
30126213, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
81441049, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
36838160, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
48176334, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
66186123, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24268183, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33379183, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
94327934, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91463292, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33239114, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23023216, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
78921571, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
